"Create an Account","สมัครสมาชิกใหม่"
"Create account with your Facebook account","สร้างบัญชีด้วยบัญชี Facebook ของคุณ"
"Password confirmation","ยืนยันรหัสผ่าน"
"Your password must be between 8 and 30 characters. It must have at least one letter and a digit (0-9)","รหัสผ่านของคุณต้องมีจำนวน 8-30 ตัวอักษร ประกอบด้วยอักขระอย่างน้อยหนึ่งตัวและตัวเลข (0-9)"
"Security low","ความปลอดภัยต่ำ"
"Security medium","ความปลอดภัยปานกลาง"
"Security high","ความปลอดภัยสูง"
"New Customer?","ลูกค้าใหม่?"
"Have you already added product into Cart, please ","คุณได้เพิ่มสินค้าลงรถเข็นหรือยัง กรุณา "
"login","เข้าสู่ระบบ"
"1 star","1 ดาว"
"2 stars","2 ดาว"
"3 stars","3 ดาว"
"4 stars","4 ดาว"
"5 stars","5 ดาว"
"Review","รีวิว"
"Nickname","ชื่อ"
"Product Name","ชื่อสินค้า"
"Get best offer","จดหมายข่าว"
"subscribe and receive our special deals","สมัครสมาชิกจดหมายข่าวเพื่อรับสิทธิพิเศษ"
"Login with Facebook","เข้าสู่ระบบผ่าน facebook"
"HELLO! %s","สวัสดี! %s"
"From your My Account Dashboard you have the ability to view a snapshot of your recent account activity and update your account information. Select a link below to view or edit information.","ในบัญชีของฉัน สามารถดูภาพรวมของกิจกรรมในบัญชีล่าสุดของคุณและอัปเดตข้อมูลบัญชีของคุณ คลิกที่ลิงค์ด้านล่างเพื่อดูหรือแก้ไขข้อมูล"
"get best offers","รับข้อเสนอที่ดีที่สุด"
"Click here","คลิก ที่นี่"
"Write a Review","แสดงความคิดเห็น"
"Write a review","แสดงความคิดเห็น"
"More info","ข้อมูลเพิ่มเติม"
"Associated products","ผลิตภัณฑ์ที่เกี่ยวข้อง"
"Detailed Description:","คำอธิบายโดยละเอียด :"
"Product Description:","รายละเอียดสินค้า:"
"Customer Reviews","ความคิดเห็นของลูกค้า"
"Rate this product","ให้คะแนนสินค้านี้"
"Posted by","โพสโดย"
"Review Title","หัวข้อรีวิว"
"Review Description","แจ้งรายละเอียด"
"Related products","สินค้าที่เกี่ยวข้อง"
"Sold & Fulfill by <strong>%s</strong>","ขายและดำเนินการส่งโดย <strong>%s</strong>"
"Phone Number","โทรศัพท์"
"Fill in the information of my account below.","กรุณากรอกข้อมูลบัญชีของฉัน"
"or Fill in the form below.","หรือกรอกฟอร์มด้านล่างเพื่อติดต่อเรา"
"Male","ชาย"
"Female","หญิง"
"I have read and understood the","ฉันได้อ่านและยอมรับ"
"terms & conditions","ข้อกำหนดและเงื่อนไข"
"Signup","สมัครสมาชิกใหม่"
"Subscribe to Our Newsletter","สมัครรับข้อเสนอและข่าวสารใหม่ จาก Cmart"
"Subscribe to our newsletter","สมัครรับข้อเสนอและข่าวสารใหม่ จาก Cmart"
"Subscribe to pertners newsletter","สมัครรับข้อมูลและข่าวสารจากร้านค้าในเครือของเรา"
"Thank you for registering with %s.","ขอขอบคุณสำหรับการลงทะเบียนกับ %s"
"You are currently subscribed to our newsletter","คุณได้สมัครรับจดหมายข่าวของเราแล้ว"
"Delivery to you in %s days in Bangkok area.","จัดส่งสินค้าให้กับคุณภายใน %s วันในเขตกรุงเทพมหานคร"
"Text length does not satisfy specified text range.","กรุณากรอกตัวเลขให้ครบ 10 หลัก"
"Please enter a valid number in this field.","กรุณากรอกตัวเลขเท่านั้น"
"return to homepage","กลับสู่หน้าแรก"
"Purchase On.","สั่งซื้อในวันที่"
"Your order was successful","รายการสั่งซื้อของคุณเสร็จเรียบร้อยแล้ว"
"Thank you for shopping with us","ขอขอบคุณสำหรับการช้อปปิ้งกับเรา"
"The account information has been saved.","ข้อมูลบัญชีของคุณได้รับการบันทึกเรียบร้อยแล้ว"
"Thank you for your subscription.","ขอบคุณสำหรับการสมัครรับข่าวสาร"
"Your review has been accepted for moderation.","ขอบคุณสำหรับความคิดเห็น<br>ข้อความของคุณอยู่ระหว่างการตรวจสอบ"
"<span>Free Delivery</span> at Pick up point!","<span>ฟรีค่าจัดส่ง</span>"
"You can follow at any time for your order at your","คุณสามารถติดตามรายการสั่งซื้อของคุณใน"
"for registered customers or at order tracking for guest customers.","สำหรับลูกค้าที่ลงทะเบียนหรือติดตามการสั่งซื้อสำหรับลูกค้าที่ไม่ลงทะเบียน"
"If there is an account associated with %s you will receive an email with a link to reset your password.","กรุณาตรวจสอบอีเมลของท่าน ระบบได้ทำการส่งลิงค์สำหรับการตั้งค่ารหัสผ่านไปยังอีเมล %s เรียบร้อยแล้ว"
"When you are purschasing, another customer have bought this deal product(s). Please edit your item quantity","ขออภัยรายการสินค้าพิเศษตอนนี้หมดสต๊อคแล้ว กรุณาแก้ไขตะกร้าของคุณ"
"Order No. %s - Total: %s","หมายเลขสั่งซื้อ %s - ราคารวม: %s"
"Delivery Scheduled at the <strong> %s </strong>","กำหนดการส่งมอบในวันที่ <strong> %s </strong>"
"My Reviews","การรีวิวของฉัน"
"My Product Reviews","ความคิดเห็นเกี่ยวกับสินค้า"
"View Details","ดูรายละเอียด"
"No. %s","หมายเลขสั่งซื้อ %s"
"Help","ช่วยเหลือ"
"Login / Register","เข้าสู่ระบบ / สมัครสมาชิก"
"Customer Zone","ข้อมูลลูกค้า"
"CATEGORIES","หมวดหมู่"
"The subscription has been saved.","ติดตามข่าวสารเรียบร้อยแล้ว"
"The subscription has been removed.","ยกเลิกติดตามข่าวสารเรียบร้อยแล้ว"
"Product is currently out of stock, please remove item(s) from cart.","ไม่มีสินค้าในคลัง/ กรุณาลบรายการสินค้า"
"you have added <span class=""count"">%s item(s) </span> to your cart","คุณได้เพิ่มสินค้า <span class=""count"">%s รายการ </span> ลงในตะกร้าแล้ว"
"QUICK VIEW","ดูรายละเอียดสินค้า"
"My Shopping Cart <span>%s item(s)</span>","สินค้าในตะกร้า <span>%s รายการ</span>"
"Forgot password","ลืมรหัสผ่าน"
"Please enter your email address below. You will receive a link to reset your password.","กรุณากรอกที่อยู่อีเมลของคุณด้านล่าง คุณจะได้รับลิงค์ในอีเมลเพื่อรีเซ็ตรหัสผ่านของคุณ"
"Please enter your email address and password below.","กรุณากรอกที่อยู่อีเมลและรหัสผ่านของคุณด้านล่าง"
"Credit Card Holder Name","ชื่อผู้ถือบัตรเครดิต"
"Credit Card Number","หมายเลขบัตรเครดิต"
"Card number","หมายเลขบัตร"
"Expiration Date","วันหมดอายุ"
"Card Verification Number","หมายเลขยืนยันหลังบัตร"
"Pay through direct debit","ชำระเงินผ่านการหักบัญชีธนาคาร"
"Pay at over the counter","ชำระเงินที่เคาน์เตอร์"
"Pay at ATM machine","ชำระเงินที่ตู้เอทีเอ็ม"
"Pay at Bank Counter","ชำระเงินที่เคาน์เตอร์ธนาคาร"
"Pay at Internet Banking","ชำระเงินทีอินเทอร์เน็ตแบงก์กิ้ง"
"You will be redirected to 1-2-3 Payment Gateway when you place an order.","คุณจะถูกนำไปชำระเงินประเภท 1-2-3 เมื่อคุณสั่งซื้อสินค้า"
"You will be redirected to 2C2P Payment Gateway when you place an order.","คุณจะถูกนำไปชำระเงินประเภท  วีซ่าหรือมาสเตอร์การ์ด เมื่อคุณสั่งซื้อสินค้า"
"Use default shipping address","ใช้ที่อยู่สำหรับจัดส่งสินค้าหลัก"
"Use default billing address","ใช้ที่อยู่สำหรับออกใบเสร็จหลัก"
"Use another address","ใช้ที่อยู่อื่น"
"Add new shipping address","เพิ่มที่อยู่จัดส่งใหม่"
"Select Address","เลือกที่อยู่"
"Save in address book","บันทึกในสมุดที่อยู่"
"Click <a href="%s">here</a> to continue shopping.","คลิก <a href="%s">ที่นี้</a> เพื่อดำเนินการช้อปปิ้งต่อ"
"Are you sure you want to remove this product from your wishlist?","คุณแน่ใจหรือไม่ ว่าคุณต้องการลบสิ่งที่ชอบของคุณจากสินค้านี้"
"ITEMS FOUND","สินค้าที่พบ"
"More offer","ข้อเสนอเพิ่มเติม"
"Not Yet Rated","ยังไม่ได้ประเมิน"
"Page:","หน้า:"
"<span>%s</span> Item(s)","<span>%s</span> รายการ"
"Search results for %s","ผลการค้นหาสำหรับ %s"
"products","สินค้า"
"Free Delivery","จัดส่งฟรี"
"Free delivery","จัดส่งฟรี"
"Item(s)","รายการ"
"Search results for: '%s'","ผลการค้นหาสำหรับ: '%s'"
"Spend more %s to get free delivery (Pickup Point Only)","ซื้อสินค้าเพิ่มอีก %s คุณจะได้รับบริการจัดส่งฟรี (เฉพาะรับสินค้าที่สาขาเท่านั้น)"
"Some of the products are currently out of stock","มีสินค้าบ้างรายการหมดสต็อก"
"Already have an account?","คุณเคยมีบัญชีอยู่แล้วหรือไม่"
"Continue Checkout","กลับสู่ขั้นตอนการชำระเงิน"
"The address has been saved.","ที่อยู่ได้รับการบันทึกเรียบร้อยแล้ว"
"Coupon code ""%s"" is not valid.","รหัสคูปอง ""%s"" ไม่ถูกต้อง"
"Coupon code %s was canceled.","รหัสคูปอง %s ถูกยกเลิก"
"Coupon code ""%s"" was applied.","รหัสคูปอง ""%s"" ถูกใช้งาน"
"Return to cart","กลับ ตะกร้า"
"Expected delivery date: %s","วันที่ส่งสินค้า : %s"
"Expected delivery in %s days","ระยะเวลาส่งสินค้าใน %s วัน"
"Information","ข้อมูล"
"Information join","ข้อมูลการลงทะเบียน"
"Express","ส่งแบบด่วน"
"Stardard","ส่งแบบมาตรฐาน"
"Standard","ส่งแบบมาตรฐาน"
"Pick-up Points","รับสินค้าที่สาขา"
"Update Cart","อัพเดทตะกร้า"
"Company Name","ชื่อบริษัท"
"Head Quarter / Personal","สำนักงานใหญ่ / บุคคลธรรมดา"
"normal","ส่งแบบปกติ"
"ems","ส่งแบบ ems"
"Please enter your personal information below.","กรุณากรอกข้อมูลส่วนตัวของคุณด้านล่าง"
"No Invoice Needed","ไม่ต้องการใบกำกับภาษี"
"Grand Total (Excl.Tax)","ราคารวม (ไม่รวมภาษี)"
"Grand Total (Incl.Tax)","ราคารวม (รวมภาษี)"
"Order No. %s","หมายเลขสั่งซื้อ %s"
"you may interested in the following items","คุณอาจสนใจในสินค้าดังต่อไปนี้"
"Overall","ทั้งหมด"
"detailed","รายละเอียด"
"description","ลักษณะ"
"Buy now","สั่งซื้อเลย"
"Share:","แบ่งปัน:"
"Comment","คำอธิบาย"
"Good news, you can use your Cdiscount account to check your orders and enjoy a new ecommerce experience on Cmart! You just have to <a href=""%s"">reset your password</a>. Thank you!","สะดวก ง่าย ไม่ต้องสมัครสมาชิกใหม่! ลูกค้า Cdiscount สามารถช้อปปิ้งที่  Cmart ได้ทันที่ เพียงแค่ <a href=""%s"">เปลี่ยนรหัสผ่าน</a> เท่านั้น!!!"
"My newsletter","จดหมายข่าวของฉัน"
"My Newsletter","จดหมายข่าวของฉัน"
"My account & password ","บัญชีและรหัสผ่านของฉัน"
"Subscribe!","สมัครสมาชิกจดหมายข่าว"
"Products","สินค้า"
"%1$s has been added to your wishlist. Click <a href=""%2$s"">here</a> to continue shopping.","เพิ่ม %1$s ในรายการสินค้าที่คุณชื่นชอบเรียบร้อยแล้ว คลิก <a href=""%2$s"">ที่นี่</a> เพื่อเลือกซื้อสินค้ารายการอื่น"
"Remove Item","ลบ สินค้าชื่นชอบ"
"Remove item","ลบ สินค้าชื่นชอบ"
"Please select shipping method.","กรุณาเลือกวิธีการจัดส่ง"
"expiry month is required","กรุณาเลือกวันที่หมดอายุ"
"invalid cvv","กรุณากรอกหมายเลขยืนยันหลังบัตร"
"Are you sure you would like to remove this item from the shopping cart?","คุณแน่ใจแล้วว่าต้องการลบนี้สินค้านี้ออกจากตะกร้า ?"
"Are you sure you want to remove this product","คุณแน่ใจแล้วว่าต้องการลบนี้สินค้านี้ออกจากตะกร้า ?"
"Are you sure you want to remove this product?","คุณแน่ใจแล้วว่าต้องการลบนี้สินค้านี้ออกจากตะกร้า ?"
"Sorry for inconvenience. This product limits to order less than %s units per order.","ขออภัย ท่านสามารถสั่งซื้อสินค้ารายการดังกล่าวได้ไม่เกิน %s ชิ้นต่อตะกร้าสินค้า"
"Please wait...","กรุณารอสักครู่..."
"Canceled","ยกเลิกใบสั่งซื้อ"
"Paid expired","คำสั่งซื้อหมดอายุ"
"Rejected","ชำระเงินไม่สำเร็จ"
"Note : Full Invoices for CMART product only","หมายเหตุ: ใบกำกับภาษีฉบับเต็มสำหรับสินค้า Cmart เท่านั้น"
"You need to login to use ""%s"" coupon. Could you please log in and try again?<br/>Thank you.","กรุณาเข้าสู่ระบบ ก่อนใช้รหัสส่วนลด ""%s"""
"Sorry!! You can checkout with %s only %s items. Then you can checkout more later.","ขออภัยค่ะ คุณสามารถสั่งซื้อสินค้า %s ได้ %s ชิ้น และสามารถสั่งซื้อเพิ่มได้ในภายหลัง"
"Sorry!! You can checkout with %s only %s items.","ขออภัยค่ะ คุณสามารถสั่งซื้อสินค้า %s ได้ %s ชิ้น"
"Create an account","สร้างบัญชีผู้ใช้"
"Sorry!! This product %s is temporary out of stock.","ขออภัยค่ะ สินค้า %s หมดชั่วคราว"
"Please specify pickup store","กรุณาเลือกสาขาที่จัดส่ง"
"Error","เกิดข้อผิดพลาด"
"You have to choose a store before applying","กรุณาเลือกสาขาที่ต้องการก่อน"
"Please specify shipping method.","กรุณาระบุวิธีการจัดส่ง"
"* Fill in the correct order to get a tax refund.<br>""shop festival 2016"" with Cmart.","* กรอกข้อมูลให้ถูกต้องเพื่อรับสิทธิ์คืนภาษี <br>""ช็อปช่วยชาติ"" กับ Cmart"
"(see more details)","(รายละเอียดเพิ่มเติม)"
"Company Name / Full Name", "ชื่อบริษัท / ชื่อ-นามสกุล ตามบัตรประชาชน"
"(If you do not want a tax invoice Please remove the checkbox)","(หากไม่ต้องการใบกำกับภาษี ให้เอาเครื่องหมายถูกออก)"
"E-mail","อีเมล"
"Enter your email...","กรอกอีเมลของคุณ"
"track my order","ตรวจสอบสถานะคำสั่งซื้อ"
"forgot password","ลืมรหัสผ่านของคุณ?"
"Keywords: ","คีย์เวิร์ด"
"Confrim","ยืนยัน"
"Help desk","ช่วยเหลือ"
"Track my order","ตรวจสอบสถานะคำสั่งซื้อ"
"personal details","ข้อมูลบัญชีผู้ใช้"
"Hello, ","สวัสดี คุณ"
"View Cart","สั่งซื้อ"
"Continue Shopping","เลือกสินค้าต่อ"
"Add to Cart","สั่งซื้อ"
"You have recently added this product to your Cart","คุณได้เพิ่มสินค้านี้ลงตะกร้า"
"Rating Filter","คะแนน"
"Move to wishlist","เพิ่มเป็นรายการที่คุณสนใจ"
"remove","ลบ"
"Update Shopping Cart","อัพเดตตะกร้า"
"totals","ยอดสุทธิ"
"Discount codes","รหัสส่วนลด"
"Enter your coupon code if you have any","กรอกรหัสคูปองหากคุณมี"
"Review","รีริวสินค้า"
"Product","สินค้า"
"Price","ราคา"
"< Back to Address book","< กลับไปสมุดที่อยู่"
"My cart ","ตะกร้าสินค้า"
"My Cart","ตะกร้าสินค้า"
"clear cart","ยกเลิกรายการสินค้าทั้งหมด"
"Update","อัพเดตตะกร้า"
"You will earn","คุณจะได้รับคะแนน"
"Your reward points <span class=""point"">%s </span>","คุณมีคะแนนสะสม <span class=""point"">%s </span>"
"You need to earn more","คุณต้องมีคะแนนสมจำนวน"
"point(s) to use this rule.","เพื่อใช้เป็นส่วนลดในการซื้อครั้งนี้"
"Please click","กรุณาคลิก"
"here","ที่นี่"
"to learn about it.","เพื่อทำความเข้าใจเพิ่มเติม"
"Enter your coupon code if you have one","กรอกรหัสส่วนลดของคุณ"
"My address","ที่อยู่ของฉัน"
"shipping Address","ที่อยู่สำหรับจัดส่งสินค้า"
"Your address","สินค้าในตะกร้า"
"(%s item)","(%s ชิ้น)"
"Ship to same the Shipping address","ส่งไปยังที่อยู่นี้"
"Billing address","ที่อยู่สำหรับออกใบเสร็จ"
"Confirm order","ยืนยันการสั่งซื้อ"
"Spend Your Points","ใช้คะแนนสะสม"
"Order ","คำสั่งซื้อ"
"You have recently added this product to your Cart","เพิ่มสินค้าลงตะกร้าเรียบร้อย"
"Next","ถัดไป"
"Recently Viewed","สินค้าที่ดูล่าสุด"
"Dealers","สาขา"
"Store Location","สาขา"
"Order Tracking","ตรวจสอบสถานะคำสั่งซื้อ"
"Are you on facebook?","สมัครสมาชิกด้วยบัญชีเฟซบุ๊ก"
"We will never post on your behalf or share any information without your permission.","เราจะไม่โพสต์หรือแบ่งปันข้อมูลใด ๆ ที่ไม่ได้รับอนุญาต"
"Email / Username","อีเมล / ชื่อผู้ใช้"
"%s item(s)","สินค้าทั้งหมด %s ชิ้น"
"Enter your coupon code (if you have any)","รหัสส่วนลด"
"&laquo; Continue Shopping","&laquo; เลือกซื้อสินค้าต่อ"
"Shipping address","ที่อยู่สำหรับจัดส่งสินค้า"
"Same billing address","ใช้ที่อยู่นี้สำหรับออกใบเสร็จ"
"Order Summary","ยืนยันการสั่งซื้อ"
"You are logged in","สินค้าทั้งหมด"
"%s items","%s ชิ้น"
"Edit Cart","แก้ไข"
"position","ตำแหน่ง"
"new","สินค้ามาใหม่"
"NEW","สินค้ามาใหม่"
"New","สินค้ามาใหม่"
"Billing to same Shipping address","ที่อยู่ออกใบเสร็จเป็นที่อยู่เดียวกับที่อยู่จัดส่งสินค้า"
"Points earning","คะแนนสะสมได้รับ"
"to earn","เพื่อรับคะแนนสะสม"
"ATTACH SLIP","แนบหลักฐานการโอนเงิน"
"My addresses","ที่อยู่ของคุณ"
"Address (Please fill in complete data)","ที่อยู่ของคุณ"
"Address","กรอกรายละเอียดที่อยู่"
"Shipping&Payment","การชำระเงิน"
"Confirm","ยืนยันการสั่งซื้อสินค้า"
"shipping","ที่อยู่สำหรับจัดส่ง"
"your checkout progress","ขั้นตอนในการสั่งซื้อสินค้า"
"Login","เข้าสู่ระบบ"
"log in","เข้าสู่ระบบ"
"SIGN UP","ลงทะเบียน"
"Confirm Payment","ยืนยันการชำระเงิน"
" Address"," ที่อยู่"
"shipping&payment"," การชำระเงิน"
"COMFIRM CHECKOUT","ยืนยันการชำระเงิน"
"Join Raffle","ยืนยันการลงทะเบียน"
"You joined this product","ท่านได้ทำการลงทะเบียนไปแล้ว"
"Personal ID ","เลขบัตรประชาชน"
"Tel. ","เบอร์โทรศัพท์ "
"Thank You","การลงทะเบียนเสร็จสมบูรณ์ <br>ขอบคุณที่ลงทะเบียนกับเรา"
"Your number is %s","หมายเลขลงทะเบียน %s"
"Raffle","ลงทะเบียนสิทธิ์ในการสั่งซื้อ"
"Pick up at CARNIVAL at Siam Square Soi 7","รับสินค้าที่ร้าน CARNIVAL สาขา สยามสแควร์ ซอย 7"
"Delivery at home","จัดส่งไปยังที่อยู่ลูกค้า"
"Your Information","โปรดตรวจสอบข้อมูลของท่าน"
"Confirm Join Raffle","ยืนยันการลงทะเบียน"
"Please confirm your detail below","โปรดตรวจสอบข้อมูลของท่าน"
"Shipping : ","การจัดส่งสินค้า : "
"Telephone must be from 10 digits","กรุณากรอกหมายโทรศัพท์เลขทั้ง 10 หลัก"
"This account OR Personal ID OR Telephone already used. Please check again","บัญชีผู้ใช้ หรือ หมายเลขบัตรประชาชน หรือ หมายเลขโทรศัพท์นี้ได้ทำการลงทะเบียนไปแล้ว โปรดลองใหม่อีกครั้ง"
"Download Pdf","ดาวน์โหลด"
"Please Login","กรุณาเข้าสู่ระบบ"
"We will contact as soon as. The product is ready.","ถ้าสินค้าถึงหน้าสาขาแล้วจะมีพนักงานติดต่อไปที่เบอร์ของท่าน"
"3 Digit Be-hide your card","คือตัวเลขสามหลัก ที่อยู่บนหลังบัตรของคุณ"
"We will verify it shortly","เราจะตรวจสอบให้คุณอย่างรวดเร็ว"
" item"," รายการ"
" items"," รายการ"
"in your cart.","ในตะกร้าสินค้าของคุณ"
"You have added product to cart.","คุณได้เพิ่มสินค้าลงในตะกร้า"
"You have added product to cart.","คุณได้เพิ่มสินค้าลงในตะกร้า"
"What is PayPal?","อะไรคือ PayPal"
"You will be redirected to the PayPal website.","คุณจะถูกนำไปยังเว็บไซต์ PayPal"
"Are you a Carnival VIP member? ","คุณมีรหัสสมาชิกแล้ว "
"VIP MEMBER ID ","รหัสลูกค้า VIP"
"save","บันทึก"
"Are you a Carnival VIP member?","คุณเป็นสมาชิก Carnival VIP"
"Fill your ","หรือไม่ "
"Please input your number from your member card.","โปรดระบุหมายเลขของคุณจากบัตรสมาชิก"
"We will verify it shortly","เราจะตรวจสอบให้คุณอย่างรวดเร็ว"
"vip member id","รหัสสมาชิก VIP"
"Your order has been received.","Carnival ได้รับคำสั่งซื้อของคุณแล้ว"
"Your order # is: %s.","คำสั่งซื้อของคุณ # คือ: %s."
"Time","เหลือเวลาในการ"
"remaining","ทำรายการอีก"
"Click ‘Continue’ you accepted  <label class="mastercheckout-terms-click">Term and Condition of our return policy</label>","โดยการคลิก "ดำเนินการต่อ" แสดงว่าคุณได้ยอมรับ <label class="mastercheckout-terms-click">ข้อกำหนด เงื่อนไข และนโยบายการคืนสินค้า</label>"
"Shipped by : ","จัดส่งโดย : "
"Tracking number : ","หมายเลขพัสดุ : "
"Check Status","คลิ๊กเพื่อตรวจสอบสถานะ"
"Term & Condition","ข้อกำหนดและเงื่อนไข"
"CONFIRM","ยืนยัน"
"Choose Credit/Debit Card To Payment","กรุณาเลือกบัตรเครดิต / เดบิต"
"Choose Credit Card To Payment","กรุณาเลือกบัตรเครดิต"
"Add new credit/debit card","เพิ่มข้อมูลบัตรเครดิต / เดบิต"
"Add new credit card","เพิ่มข้อมูลบัตรเครดิต"
"Add credit/debit card","เพิ่มข้อมูลบัตรเครดิต / เดบิต"
"Cardholder Name","ชื่อผู้ถือบัตร"
"Expiry Date","วันหมดอายูบัตร"
"ID Card No.","หมายเลขบัตรประชาชน"
"Telephone ","เบอร์โทร"
"My Credit/Debit Card","บัตรเครดิต / เดบิตของฉัน"
"My Credit Card","บัตรเครดิตของฉัน"
"You have no saved cards.","คุณไม่มีบัตร"
"Set as primary card","ตั้งค่าเป็นบัตรหลัก"
"Are you sure you want to set this card as primary card?","คุณแน่ใจหรือไม่ ที่จะให้บัตรนี้เป็นบัตรหลัก"
"Are you sure? ","ตกลง"
"Are you sure you want to delete this credit card?","คุณแน่ใจหรือไม่ ที่จะลบบัตรนี้"
"I accepted the terms and conditions and allowed the company to automatically request your payment when you have the right to buy the product","ข้าพเจ้ายอมรับข้อกำหนดและเงื่อนไขในการลงทะเบียน และยิมยอมให้ทางบริษัทตัดเงินอัตโนมัติ หากได้รับสิทธิ์ในการชื้อสินค้า"
"*The system will automatically deduct money if you are eligible to buy products.","*ระบบจะทำการตัดเงินอัตโนมัติทันทีหากท่านได้รับสิทธิ์ซื้อสินค้า"
"CAN'T ADD CREDIT CARD","ไม่สามารถเพิ่มบัตรของคุณได้"
"THIS CREDIT CARD ALREADY EXISTS.","หมายเลขบัตรนี้มีในระบบแล้ว"
"PLEASE TRY A DIFFERENT CARD.","กรุณาเลือกใช้บัตรอื่นค่ะ"
"THIS CREDIT CARD IS NOT VALID (%s).","หมายเลขบัตรนี้ไม่สามารถใช้งานได้ (%s)"
"Can't use debit card for raffle","ไม่สามารถใช้บัตรเดบิตสำหรับการจับฉลาก"
"Please select card type","กรุณาเลือกประเภทบัตร"
"Save Card","บันทึกบัตรไว้ใช้ภายหลัง"
"Information is encrypted and securely stored","ข้อมูลบัตรของคุณจะถูกเก็บรักษาไว้อย่างปลอดภัย มีการเข้ารหัส"
"Payment failed due to a posibility of insufficient funds or the transaction is declined.","ชำระเงินไม่สำเร็จ เนื่องจากบัตรอาจมีวงเงินไม่เพียงพอ หรือไม่อนุญาตให้ทำรายการ"
"Payment failed due to insufficient funds.","ชำระเงินไม่สำเร็จ เนื่องจากยอดเงินในบัตรไม่เพียงพอ"
"Sorry, the credit card cannot be authorized for this transaction, please change your credit card or contact the issued bank.","บัตรนี้ไม่สามารถทำรายการได้ กรุณาเปลี่ยนบัตร หรือติดต่อธนาคาร"
"Upgrade","อัพเกรด"
"Renew","ต่ออายุสมาชิก"
"UPGRADE TO GOLD MEMBER","อัพเกรดเป็น GOLD MEMBER"
"You do not have enough points.","คุณมีจำนวนคะแนนไม่เพียงพอ"
"Processing...","โปรดรอ กำลังดำเนินการเพื่อไปขั้นตอนต่อไป"
"CREDIT CARD / DEBIT CARD","เครดิต / เดบิต"
"Card CVV","เลขหลังบัตร"
"Card Number","หมายเลขบัตร"
"Your member will Expired on: ","วันที่หมดอายุการเป็นสมาชิก vip"